Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2015","2015","3050","FAO TIER 1","kt","28179.3666","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6815","Food Transport","2016","2016","3050","FAO TIER 1","kt","5.101","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6815","Food Transport","2016","2016","3050","FAO TIER 1","kt","2.423","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6815","Food Transport","2016","2016","3050","FAO TIER 1","kt","28633.4788","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2016","2016","3050","FAO TIER 1","kt","142.828","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2016","2016","3050","FAO TIER 1","kt","642.0863","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2016","2016","3050","FAO TIER 1","kt","29418.3931","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6815","Food Transport","2017","2017","3050","FAO TIER 1","kt","4.4824","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6815","Food Transport","2017","2017","3050","FAO TIER 1","kt","1.1245","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6815","Food Transport","2017","2017","3050","FAO TIER 1","kt","11077.4776","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2017","2017","3050","FAO TIER 1","kt","125.507","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2017","2017","3050","FAO TIER 1","kt","297.9997","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2017","2017","3050","FAO TIER 1","kt","11500.9842","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6815","Food Transport","2018","2018","3050","FAO TIER 1","kt","7.276","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6815","Food Transport","2018","2018","3050","FAO TIER 1","kt","1.7875","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6815","Food Transport","2018","2018","3050","FAO TIER 1","kt","14646.6874","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2018","2018","3050","FAO TIER 1","kt","203.727","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2018","2018","3050","FAO TIER 1","kt","473.6989","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2018","2018","3050","FAO TIER 1","kt","15324.1133","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6815","Food Transport","2019","2019","3050","FAO TIER 1","kt","5.226","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6815","Food Transport","2019","2019","3050","FAO TIER 1","kt","1.7468","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6815","Food Transport","2019","2019","3050","FAO TIER 1","kt","13766.4961","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2019","2019","3050","FAO TIER 1","kt","146.3284","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2019","2019","3050","FAO TIER 1","kt","462.9139","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2019","2019","3050","FAO TIER 1","kt","14375.7384","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6815","Food Transport","2020","2020","3050","FAO TIER 1","kt","4.6214","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6815","Food Transport","2020","2020","3050","FAO TIER 1","kt","1.3897","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6815","Food Transport","2020","2020","3050","FAO TIER 1","kt","11767.8715","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2020","2020","3050","FAO TIER 1","kt","129.3983","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2020","2020","3050","FAO TIER 1","kt","368.2729","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2020","2020","3050","FAO TIER 1","kt","12265.5427","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6815","Food Transport","2021","2021","3050","FAO TIER 1","kt","4.706","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6815","Food Transport","2021","2021","3050","FAO TIER 1","kt","1.4737","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6815","Food Transport","2021","2021","3050","FAO TIER 1","kt","11429.824","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2021","2021","3050","FAO TIER 1","kt","131.7673","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2021","2021","3050","FAO TIER 1","kt","390.5244","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2021","2021","3050","FAO TIER 1","kt","11952.1157","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","4.706","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","1.4737","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","11429.824","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","131.7673","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","390.5244","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","11952.1157","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6821","Energy","2000","2000","3050","FAO TIER 1","kt","3522.2205","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6821","Energy","2000","2000","3050","FAO TIER 1","kt","51.1677","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6821","Energy","2000","2000","3050","FAO TIER 1","kt","985954.91","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2000","2000","3050","FAO TIER 1","kt","98622.174","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2000","2000","3050","FAO TIER 1","kt","13559.4492","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6821","Energy","2000","2000","3050","FAO TIER 1","kt","1098136.5332","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6821","Energy","2001","2001","3050","FAO TIER 1","kt","3542.3342","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6821","Energy","2001","2001","3050","FAO TIER 1","kt","50.6715","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6821","Energy","2001","2001","3050","FAO TIER 1","kt","988181.27","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2001","2001","3050","FAO TIER 1","kt","99185.3576","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2001","2001","3050","FAO TIER 1","kt","13427.9573","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6821","Energy","2001","2001","3050","FAO TIER 1","kt","1100794.5849","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6821","Energy","2002","2002","3050","FAO TIER 1","kt","3611.5634","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6821","Energy","2002","2002","3050","FAO TIER 1","kt","51.1107","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6821","Energy","2002","2002","3050","FAO TIER 1","kt","1002402.5","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2002","2002","3050","FAO TIER 1","kt","101123.7752","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2002","2002","3050","FAO TIER 1","kt","13544.3432","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6821","Energy","2002","2002","3050","FAO TIER 1","kt","1117070.6184","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6821","Energy","2003","2003","3050","FAO TIER 1","kt","3749.3554","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6821","Energy","2003","2003","3050","FAO TIER 1","kt","51.1554","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6821","Energy","2003","2003","3050","FAO TIER 1","kt","1046708.4","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2003","2003","3050","FAO TIER 1","kt","104981.9512","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2003","2003","3050","FAO TIER 1","kt","13556.1715","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6821","Energy","2003","2003","3050","FAO TIER 1","kt","1165246.5227","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6821","Energy","2004","2004","3050","FAO TIER 1","kt","3849.0511","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6821","Energy","2004","2004","3050","FAO TIER 1","kt","55.0282","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6821","Energy","2004","2004","3050","FAO TIER 1","kt","1108053.3","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2004","2004","3050","FAO TIER 1","kt","107773.4308","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2004","2004","3050","FAO TIER 1","kt","14582.4751","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6821","Energy","2004","2004","3050","FAO TIER 1","kt","1230409.2059","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6821","Energy","2005","2005","3050","FAO TIER 1","kt","3943.414","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6821","Energy","2005","2005","3050","FAO TIER 1","kt","56.1955","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6821","Energy","2005","2005","3050","FAO TIER 1","kt","1165770.4","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2005","2005","3050","FAO TIER 1","kt","110415.592","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2005","2005","3050","FAO TIER 1","kt","14891.8072","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6821","Energy","2005","2005","3050","FAO TIER 1","kt","1291077.7992","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6821","Energy","2006","2006","3050","FAO TIER 1","kt","4008.2712","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6821","Energy","2006","2006","3050","FAO TIER 1","kt","59.6181","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6821","Energy","2006","2006","3050","FAO TIER 1","kt","1240946.4","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2006","2006","3050","FAO TIER 1","kt","112231.5936","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2006","2006","3050","FAO TIER 1","kt","15798.8095","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6821","Energy","2006","2006","3050","FAO TIER 1","kt","1368976.8031","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6821","Energy","2007","2007","3050","FAO TIER 1","kt","4154.1202","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6821","Energy","2007","2007","3050","FAO TIER 1","kt","64.316","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6821","Energy","2007","2007","3050","FAO TIER 1","kt","1325754.7","E","Estimated value",""
